project_id,project_name,state,sector,agency,project_status,start_date,original_completion_date,revised_completion_date,actual_completion_date,report_date,original_cost,revised_cost,cumulative_expenditure,monthly_expenditure,actual_final_expenditure,physical_progress,financial_progress,planned_physical_progress,planned_financial_progress,delay_months,delay_days,land_acquisition_pct,delay_reason,previous_physical_progress,monthly_progress,progress_change_1_month,progress_change_3_months,progress_change_6_months,average_monthly_progress_3m,average_monthly_progress_6m,progress_acceleration,progress_trend,progress_slowdown,remaining_progress,previous_cumulative_expenditure,calculated_monthly_expenditure,expenditure_change_1_month,expenditure_change_3_months,average_monthly_spending_3m,average_monthly_spending_6m,total_spending_last_3m,total_spending_last_6m,expenditure_growth_rate,monthly_spending_trend,progress_mismatch_gap,mismatch_status,project_age_months,planned_duration_months,elapsed_duration_months,expected_delay_months,completion_date_difference_days,reporting_gap_days,progress_velocity
371,Shivpur-Kathautia New Rail [BG] Line [49 km] [Package II of Tori-Shivpur-Kathautia line] (Ministry of Coal) (400416),Jharkhand,Railways,NHAI,IN_PROGRESS,2022-05-01,2025-06-01,2026-06-01,,2026-08-31,1799.64,2564.34,1815.98,1815.98,,75.3,100.0,88.7,100.0,13,398,0,Underground water pipeline relocation package awarded to state water board.,71.0,4.299999999999997,4.299999999999997,13.5,30.599999999999994,4.5,5.099999999999999,0.0,stable,0,24.700000000000003,1713.19,102.78999999999996,1815.98,325.5,1713.1900000000003,1539.0166666666667,5139.570000000001,9234.1,0.05999918281101335,stable,24.700000000000003,Warning,51.98562628336756,37.0,51.98562628336756,13,365,31.0,1.4484773077378834
385,Bhanupalli-Bilaspur-Beri New Railway Line Project (RVNL - II) (705428),"Multi-States (Himachal Pradesh, Punjab)",Road Transport & Highways,NHAI,IN_PROGRESS,2015-04-01,2026-12-01,2027-12-01,,2026-01-28,13447.0,13447.0,4156.99,4156.99,,34.7,30.9,39.7,34.9,7,219,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,,,,,,,,,stable,0,65.3,,,4156.99,,4156.99,4156.99,4156.99,4156.99,0.0,stable,-3.8000000000000043,Normal,129.8870636550308,140.0,129.8870636550308,7,365,30.0,0.2671551655995574
385,Bhanupalli-Bilaspur-Beri New Railway Line Project (RVNL - II) (705428),"Multi-States (Himachal Pradesh, Punjab)",Road Transport & Highways,NHAI,IN_PROGRESS,2015-04-01,2026-12-01,2027-12-01,,2026-02-28,13447.0,13447.0,4761.64,4761.64,,39.7,35.4,45.9,39.4,8,245,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,34.7,5.0,5.0,,,5.0,5.0,,stable,0,60.3,4156.99,604.6500000000005,4761.64,,4459.3150000000005,4459.3150000000005,8918.630000000001,8918.630000000001,0.1454538019095549,stable,-4.300000000000004,Normal,130.8870636550308,140.0,130.8870636550308,8,365,31.0,0.30331492579460956
385,Bhanupalli-Bilaspur-Beri New Railway Line Project (RVNL - II) (705428),"Multi-States (Himachal Pradesh, Punjab)",Road Transport & Highways,NHAI,IN_PROGRESS,2015-04-01,2026-12-01,2027-12-01,,2026-03-30,13447.0,13447.0,5441.88,5441.88,,45.4,40.5,52.8,44.5,9,270,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,39.7,5.699999999999996,5.699999999999996,,,5.349999999999998,5.349999999999998,0.6999999999999957,increasing,0,54.6,4761.64,680.2399999999998,5441.88,,4786.836666666667,4786.836666666667,14360.51,14360.51,0.1428583429238665,increasing,-4.899999999999999,Normal,131.95277207392198,140.0,131.95277207392198,9,365,30.0,0.3440624951370193
385,Bhanupalli-Bilaspur-Beri New Railway Line Project (RVNL - II) (705428),"Multi-States (Himachal Pradesh, Punjab)",Road Transport & Highways,NHAI,IN_PROGRESS,2015-04-01,2026-12-01,2027-12-01,,2026-04-29,13447.0,13447.0,6046.53,6046.53,,50.4,45.0,59.0,49.0,10,296,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,45.4,5.0,5.0,15.699999999999996,,5.233333333333332,5.233333333333332,-0.6999999999999957,decreasing,0,49.6,5441.88,604.6499999999996,6046.53,1889.54,5416.683333333333,5101.76,16250.05,20407.04,0.11111049857769735,increasing,-5.399999999999999,Normal,132.9199178644764,140.0,132.9199178644764,10,365,30.0,0.379175678180807
385,Bhanupalli-Bilaspur-Beri New Railway Line Project (RVNL - II) (705428),"Multi-States (Himachal Pradesh, Punjab)",Road Transport & Highways,NHAI,IN_PROGRESS,2015-04-01,2026-12-01,2027-12-01,,2026-05-30,13447.0,13447.0,6575.6,6575.6,,54.8,48.9,64.6,52.9,11,321,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,50.4,4.399999999999999,4.399999999999999,15.099999999999994,,5.033333333333331,5.024999999999999,-0.6000000000000014,decreasing,0,45.2,6046.53,529.0700000000006,6575.6,1813.96,6021.336666666667,5396.528,18064.010000000002,26982.64,0.08749977259684491,stable,-5.899999999999999,Normal,133.95277207392198,140.0,133.95277207392198,11,365,31.0,0.4090994098260136
385,Bhanupalli-Bilaspur-Beri New Railway Line Project (RVNL - II) (705428),"Multi-States (Himachal Pradesh, Punjab)",Road Transport & Highways,NHAI,IN_PROGRESS,2015-04-01,2026-12-01,2027-12-01,,2026-06-29,13447.0,13447.0,7104.67,7104.67,,59.2,52.8,70.2,56.8,11,347,0,Private land parcels demarcation completed; physical possession handover scheduled next cycle.,54.8,4.400000000000006,4.400000000000006,13.800000000000004,,4.600000000000001,4.9,7.105427357601002e-15,stable,0,40.8,6575.6,529.0699999999997,7104.67,1662.79,6575.599999999999,5681.218333333333,19726.8,34087.31,0.08045957783320148,stable,-6.400000000000006,Normal,134.9199178644764,140.0,134.9199178644764,11,365,30.0,0.43877880254466867
385,Bhanupalli-Bilaspur-Beri New Railway Line Project (RVNL - II) (705428),"Multi-States (Himachal Pradesh, Punjab)",Road Transport & Highways,NHAI,IN_PROGRESS,2015-04-01,2026-12-01,2027-12-01,,2026-07-31,13447.0,13447.0,7558.16,7558.16,,63.0,56.2,75.2,60.2,12,372,0,Right of way possession in progress for package 2 corridor. Compensation distribution under Section 3G ongoing.,59.2,3.799999999999997,3.799999999999997,12.600000000000001,28.299999999999997,4.2,4.716666666666666,-0.6000000000000085,decreasing,0,37.0,7104.67,453.4899999999998,7558.16,1511.63,7079.4766666666665,6248.080000000001,21238.43,37488.48,0.06382984712871953,stable,-6.799999999999997,Normal,135.98562628336757,140.0,135.98562628336757,12,365,32.0,0.4632842582106455
385,Bhanupalli-Bilaspur-Beri New Railway Line Project (RVNL - II) (705428),"Multi-States (Himachal Pradesh, Punjab)",Road Transport & Highways,NHAI,IN_PROGRESS,2015-04-01,2026-12-01,2027-12-01,,2026-08-31,13447.0,13447.0,8011.65,8011.65,,66.8,59.6,80.2,63.6,13,398,0,Additional land acquisition for bypass alignment submitted to District Revenue authority.,63.0,3.799999999999997,3.799999999999997,12.0,27.099999999999994,4.0,4.516666666666666,0.0,stable,0,33.2,7558.16,453.4899999999998,8011.65,1436.0499999999993,7558.16,6789.748333333333,22674.48,40738.49,0.060000052922933596,stable,-7.199999999999996,Normal,136.98562628336757,140.0,136.98562628336757,13,365,31.0,0.48764240316584717
386,Dallirajhra- Rowghat New Railway Line - Phase I [95 km] (Rail Vikas Nigam Limited) (705433),Chhattisgarh,Railways,NHAI,IN_PROGRESS,2009-12-01,2025-09-01,2025-12-01,,2026-01-28,1628.0,1628.0,792.47,792.47,,45.1,48.7,50.1,52.7,2,55,0,Contractor mobilized additional excavators and piling rigs to recover schedule slippage.,,,,,,,,,stable,0,54.9,,,792.47,,792.47,792.47,792.47,792.47,0.0,stable,3.6000000000000014,Normal,193.8870636550308,189.0,193.8870636550308,2,91,30.0,0.23260963960052106
386,Dallirajhra- Rowghat New Railway Line - Phase I [95 km] (Rail Vikas Nigam Limited) (705433),Chhattisgarh,Railways,NHAI,IN_PROGRESS,2009-12-01,2025-09-01,2025-12-01,,2026-02-28,1628.0,1628.0,907.74,907.74,,51.7,55.8,57.9,59.8,2,61,0,Sub-contractor deployed 2nd shift for bridge superstructure launching girder operations.,45.1,6.600000000000001,6.600000000000001,,,6.600000000000001,6.600000000000001,,stable,0,48.3,792.47,115.26999999999998,907.74,,850.105,850.105,1700.21,1700.21,0.14545661034487106,stable,4.099999999999994,Normal,194.8870636550308,189.0,194.8870636550308,2,91,31.0,0.2652818459593299
386,Dallirajhra- Rowghat New Railway Line - Phase I [95 km] (Rail Vikas Nigam Limited) (705433),Chhattisgarh,Railways,NHAI,IN_PROGRESS,2009-12-01,2025-09-01,2025-12-01,,2026-03-30,1628.0,1628.0,1037.41,1037.41,,59.0,63.7,66.4,67.7,2,67,0,Batching plant operational capacity augmented to 120 cu.m/hr to accelerate paving.,51.7,7.299999999999997,7.299999999999997,,,6.949999999999999,6.949999999999999,0.6999999999999957,increasing,0,41.0,907.74,129.67000000000007,1037.41,,912.54,912.54,2737.62,2737.62,0.14284927402119557,increasing,4.700000000000003,Normal,195.95277207392198,189.0,195.95277207392198,2,91,30.0,0.30109295916335704
386,Dallirajhra- Rowghat New Railway Line - Phase I [95 km] (Rail Vikas Nigam Limited) (705433),Chhattisgarh,Railways,NHAI,IN_PROGRESS,2009-12-01,2025-09-01,2025-12-01,,2026-04-29,1628.0,1628.0,1152.68,1152.68,,65.6,70.8,74.2,74.8,2,74,0,Contractor mobilized additional excavators and piling rigs to recover schedule slippage.,59.0,6.599999999999994,6.599999999999994,20.499999999999993,,6.833333333333331,6.833333333333331,-0.7000000000000028,decreasing,0,34.400000000000006,1037.41,115.26999999999998,1152.68,360.21000000000004,1032.61,972.575,3097.83,3890.3,0.11111325319786775,increasing,5.200000000000003,Normal,196.9199178644764,189.0,196.9199178644764,2,91,30.0,0.3331303441084463
386,Dallirajhra- Rowghat New Railway Line - Phase I [95 km] (Rail Vikas Nigam Limited) (705433),Chhattisgarh,Railways,NHAI,IN_PROGRESS,2009-12-01,2025-09-01,2025-12-01,,2026-05-30,1628.0,1628.0,1253.54,1253.54,,71.3,77.0,81.1,81.0,3,80,0,Sub-contractor deployed 2nd shift for bridge superstructure launching girder operations.,65.6,5.700000000000003,5.700000000000003,19.599999999999994,,6.533333333333331,6.549999999999999,-0.8999999999999915,decreasing,0,28.700000000000003,1152.68,100.8599999999999,1253.54,345.79999999999995,1147.8766666666668,1028.768,3443.63,5143.84,0.08750043377173188,stable,5.700000000000003,Normal,197.95277207392198,189.0,197.95277207392198,3,91,31.0,0.36018692364345506
386,Dallirajhra- Rowghat New Railway Line - Phase I [95 km] (Rail Vikas Nigam Limited) (705433),Chhattisgarh,Railways,NHAI,IN_PROGRESS,2009-12-01,2025-09-01,2025-12-01,,2026-06-29,1628.0,1628.0,1354.4,1354.4,,77.1,83.2,88.1,87.2,3,86,0,Batching plant operational capacity augmented to 120 cu.m/hr to accelerate paving.,71.3,5.799999999999997,5.799999999999997,18.099999999999994,,6.033333333333331,6.399999999999999,0.09999999999999432,stable,0,22.900000000000006,1253.54,100.86000000000013,1354.4,316.99,1253.54,1083.04,3760.62,6498.24,0.08046013689232105,stable,6.1000000000000085,Normal,198.9199178644764,189.0,198.9199178644764,3,91,30.0,0.3875931622519974
386,Dallirajhra- Rowghat New Railway Line - Phase I [95 km] (Rail Vikas Nigam Limited) (705433),Chhattisgarh,Railways,NHAI,IN_PROGRESS,2009-12-01,2025-09-01,2025-12-01,,2026-07-31,1628.0,1628.0,1440.85,1440.85,,82.0,88.5,94.2,92.5,3,93,0,Contractor mobilized additional excavators and piling rigs to recover schedule slippage.,77.1,4.900000000000006,4.900000000000006,16.400000000000006,36.9,5.466666666666669,6.1499999999999995,-0.8999999999999915,decreasing,0,18.0,1354.4,86.44999999999982,1440.85,288.16999999999985,1349.5966666666666,1191.1033333333332,4048.79,7146.62,0.06382900177200222,stable,6.5,Normal,199.98562628336757,189.0,199.98562628336757,3,91,32.0,0.4100294682369369
386,Dallirajhra- Rowghat New Railway Line - Phase I [95 km] (Rail Vikas Nigam Limited) (705433),Chhattisgarh,Railways,NHAI,IN_PROGRESS,2009-12-01,2025-09-01,2025-12-01,,2026-08-31,1628.0,1628.0,1527.3,1527.3,,86.9,93.8,100.0,97.8,3,99,0,Sub-contractor deployed 2nd shift for bridge superstructure launching girder operations.,82.0,4.900000000000006,4.900000000000006,15.600000000000009,35.2,5.200000000000003,5.866666666666667,0.0,stable,0,13.099999999999994,1440.85,86.45000000000005,1527.3,273.76,1440.8499999999997,1294.3633333333335,4322.549999999999,7766.18,0.05999930596522889,stable,6.8999999999999915,Normal,200.98562628336757,189.0,200.98562628336757,3,91,31.0,0.4323692276256641
423,Talcher-Bimlagarh New Railway Line (East Coast Railway [ECoR] - II) (705359),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2004-12-01,2025-03-01,2029-03-01,,2026-01-28,1928.0,1928.0,1166.04,1166.04,,30.8,53.1,35.8,57.1,29,877,0,HT power transmission line shifting in progress by state electricity distribution company.,,,,,,,,,stable,0,69.2,,,1166.04,,1166.04,1166.04,1166.04,1166.04,0.0,stable,22.3,Warning,253.8870636550308,243.0,253.8870636550308,29,1461,30.0,0.12131378242197294
423,Talcher-Bimlagarh New Railway Line (East Coast Railway [ECoR] - II) (705359),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2004-12-01,2025-03-01,2029-03-01,,2026-02-28,1928.0,1928.0,1335.65,1335.65,,35.3,60.8,41.5,64.8,32,979,0,Underground water pipeline relocation package awarded to state water board.,30.8,4.4999999999999964,4.4999999999999964,,,4.4999999999999964,4.4999999999999964,,stable,0,64.7,1166.04,169.61000000000013,1335.65,,1250.845,1250.845,2501.69,2501.69,0.14545813179650796,stable,25.5,Warning,254.8870636550308,243.0,254.8870636550308,32,1461,31.0,0.1384927092564247
423,Talcher-Bimlagarh New Railway Line (East Coast Railway [ECoR] - II) (705359),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2004-12-01,2025-03-01,2029-03-01,,2026-03-30,1928.0,1928.0,1526.46,1526.46,,40.3,69.5,47.7,73.5,36,1081,0,Gas pipeline crossing clearance received from GAIL; trenching work underway.,35.3,5.0,5.0,,,4.749999999999998,4.749999999999998,0.5000000000000036,increasing,0,59.7,1335.65,190.80999999999995,1526.46,,1342.7166666666667,1342.7166666666667,4028.15,4028.15,0.14285928199752923,increasing,29.200000000000003,Warning,255.95277207392198,243.0,255.95277207392198,36,1461,30.0,0.15745092218950812
423,Talcher-Bimlagarh New Railway Line (East Coast Railway [ECoR] - II) (705359),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2004-12-01,2025-03-01,2029-03-01,,2026-04-29,1928.0,1928.0,1696.06,1696.06,,44.8,77.2,53.4,81.2,39,1183,0,HT power transmission line shifting in progress by state electricity distribution company.,40.3,4.5,4.5,13.999999999999996,,4.666666666666665,4.666666666666665,-0.5,stable,0,55.2,1526.46,169.5999999999999,1696.06,530.02,1519.39,1431.0525,4558.17,5724.21,0.11110674370766342,increasing,32.400000000000006,High Alert,256.91991786447636,243.0,256.91991786447636,39,1461,30.0,0.17437340153452685
423,Talcher-Bimlagarh New Railway Line (East Coast Railway [ECoR] - II) (705359),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2004-12-01,2025-03-01,2029-03-01,,2026-05-30,1928.0,1928.0,1844.47,1844.47,,48.7,84.0,58.5,88.0,42,1286,0,Underground water pipeline relocation package awarded to state water board.,44.8,3.9000000000000057,3.9000000000000057,13.400000000000006,,4.466666666666669,4.4750000000000005,-0.5999999999999943,decreasing,0,51.3,1696.06,148.41000000000008,1844.47,508.81999999999994,1688.9966666666667,1513.736,5066.99,7568.68,0.08750280060846909,stable,35.3,High Alert,257.95277207392195,243.0,257.95277207392195,42,1461,31.0,0.18879424946068796
423,Talcher-Bimlagarh New Railway Line (East Coast Railway [ECoR] - II) (705359),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2004-12-01,2025-03-01,2029-03-01,,2026-06-29,1928.0,1928.0,1992.88,1992.88,,52.6,90.7,63.6,94.7,46,1388,0,Gas pipeline crossing clearance received from GAIL; trenching work underway.,48.7,3.8999999999999986,3.8999999999999986,12.300000000000004,,4.100000000000001,4.36,-7.105427357601002e-15,stable,0,47.4,1844.47,148.41000000000008,1992.88,466.4200000000001,1844.47,1593.5933333333332,5533.41,9561.56,0.080462138175194,stable,38.1,High Alert,258.91991786447636,243.0,258.91991786447636,46,1461,30.0,0.20315161704759943
423,Talcher-Bimlagarh New Railway Line (East Coast Railway [ECoR] - II) (705359),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2004-12-01,2025-03-01,2029-03-01,,2026-07-31,1928.0,1928.0,2120.08,2120.08,,56.0,96.5,68.2,100.0,49,1490,0,HT power transmission line shifting in progress by state electricity distribution company.,52.6,3.3999999999999986,3.3999999999999986,11.200000000000003,25.2,3.7333333333333343,4.2,-0.5,stable,0,44.0,1992.88,127.19999999999982,2120.08,424.02,1985.8100000000002,1752.6000000000004,5957.43,10515.600000000002,0.06382722492071766,stable,40.5,High Alert,259.98562628336754,243.0,259.98562628336754,49,1461,32.0,0.2153965232638039
423,Talcher-Bimlagarh New Railway Line (East Coast Railway [ECoR] - II) (705359),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2004-12-01,2025-03-01,2029-03-01,,2026-08-31,1928.0,1928.0,2247.28,2247.28,,59.4,100.0,72.8,100.0,52,1592,0,Underground water pipeline relocation package awarded to state water board.,56.0,3.3999999999999986,3.3999999999999986,10.699999999999996,24.1,3.566666666666665,4.016666666666667,0.0,stable,0,40.6,2120.08,127.20000000000027,2247.28,402.8100000000002,2120.08,1904.5383333333332,6360.24,11427.23,0.05999773593449317,stable,40.6,High Alert,260.98562628336754,243.0,260.98562628336754,52,1461,31.0,0.22759874114870182
501,BHARATPUR RE-ORGANIZATION OCP (Mahanadi Coalfields Limited [MCL]) (400392),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2018-11-01,2029-03-01,2029-03-01,,2026-01-28,2838.86,2838.86,941.26,941.26,,28.6,33.2,33.6,37.2,0,0,0,Physical milestone execution proceeding in line with approved CPM/PERT schedule.,,,,,,,,,stable,0,71.4,,,941.26,,941.26,941.26,941.26,941.26,0.0,stable,4.600000000000001,Normal,86.8870636550308,124.0,86.8870636550308,0,0,30.0,0.3291629248003025
501,BHARATPUR RE-ORGANIZATION OCP (Mahanadi Coalfields Limited [MCL]) (400392),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2018-11-01,2029-03-01,2029-03-01,,2026-02-28,2838.86,2838.86,1078.17,1078.17,,32.8,38.0,39.0,42.0,0,0,0,Civil superstructure works progressing smoothly with zero contractual impediments.,28.6,4.199999999999996,4.199999999999996,,,4.199999999999996,4.199999999999996,,stable,0,67.2,941.26,136.91000000000008,1078.17,,1009.715,1009.715,2019.43,2019.43,0.1454539659605211,stable,5.200000000000003,Normal,87.8870636550308,124.0,87.8870636550308,0,0,31.0,0.3732062334992173
501,BHARATPUR RE-ORGANIZATION OCP (Mahanadi Coalfields Limited [MCL]) (400392),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2018-11-01,2029-03-01,2029-03-01,,2026-03-30,2838.86,2838.86,1232.19,1232.19,,37.4,43.4,44.8,47.4,0,0,0,Monthly progress targets achieved. Statutory inspection and quality audit cleared.,32.8,4.600000000000001,4.600000000000001,,,4.399999999999999,4.399999999999999,0.4000000000000057,stable,0,62.6,1078.17,154.01999999999998,1232.19,,1083.8733333333332,1083.8733333333332,3251.62,3251.62,0.14285316786777594,increasing,6.0,Normal,88.95277207392198,124.0,88.95277207392198,0,0,30.0,0.42044783010156966
501,BHARATPUR RE-ORGANIZATION OCP (Mahanadi Coalfields Limited [MCL]) (400392),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2018-11-01,2029-03-01,2029-03-01,,2026-04-29,2838.86,2838.86,1369.1,1369.1,,41.6,48.2,50.2,52.2,0,0,0,Physical milestone execution proceeding in line with approved CPM/PERT schedule.,37.4,4.200000000000003,4.200000000000003,13.0,,4.333333333333333,4.333333333333333,-0.3999999999999986,stable,0,58.4,1232.19,136.90999999999985,1369.1,427.8399999999999,1226.4866666666667,1155.18,3679.46,4620.72,0.111111111111111,increasing,6.600000000000001,Normal,89.91991786447639,124.0,89.91991786447639,0,0,30.0,0.4626338745404307
501,BHARATPUR RE-ORGANIZATION OCP (Mahanadi Coalfields Limited [MCL]) (400392),Odisha,Road Transport & Highways,NHAI,IN_PROGRESS,2018-11-01,2029-03-01,2029-03-01,,2026-05-30,2838.86,2838.86,1488.9,1488.9,,45.2,52.5,55.0,56.5,0,0,0,Civil superstructure works progressing smoothly with zero contractual impediments.,41.6,3.6000000000000014,3.6000000000000014,12.400000000000006,,4.1333333333333355,4.15,-0.6000000000000014,decreasing,0,54.8,1369.1,119.80000000000018,1488.9,410.73,1363.3966666666665,1221.924,4090.1899999999996,6109.62,0.08750273902563742,stable,7.299999999999997,Normal,90.95277207392198,124.0,90.95277207392198,0,0,31.0,0.49696121370840296
